id_transaccion;monto;divisa;fecha;tipo
C1965036946;26112.94;USD;2026-07-01;TRANSFER
C1999036805;286590.92;USD;2026-10-06;CASH_OUT
C178603358;5430.53;USD;2026-11-06;PAYMENT
C1574573264;13840.98;USD;2026-11-29;PAYMENT
C1033880954;11479.22;USD;2026-01-08;PAYMENT
C3886839;119570.96;USD;2026-07-13;CASH_OUT
C451959555;818.99;USD;2026-07-07;DEBIT
C1502079282;2736.66;USD;2026-10-03;PAYMENT
C1539038539;6166.35;USD;2026-07-21;PAYMENT
C623051334;4052.14;USD;2026-11-12;PAYMENT
C1250644519;6730.59;USD;2026-12-18;PAYMENT
C1769598893;259096.62;USD;2026-03-06;TRANSFER
C1517116047;21502.38;USD;2026-08-01;TRANSFER
C1248276879;1810.88;USD;2026-12-02;PAYMENT
C402207819;700.86;USD;2026-09-12;PAYMENT
C1424497441;7273.9;USD;2026-08-01;DEBIT
C953528583;4845.31;USD;2026-03-01;PAYMENT
C1156210828;1153.98;USD;2026-07-03;PAYMENT
C1158124724;1624.03;USD;2026-01-19;PAYMENT
C809860628;8076.53;USD;2026-08-12;PAYMENT
C1663738275;1313.6;USD;2026-04-29;PAYMENT
C995631377;6128.41;USD;2026-10-13;PAYMENT
C512238546;11301.82;USD;2026-09-17;PAYMENT
C1991290395;4508.96;USD;2026-04-29;PAYMENT
C1279469670;2588.24;USD;2026-05-29;PAYMENT
C1627781283;909.33;USD;2026-07-26;PAYMENT
C2011342562;7123.18;USD;2026-02-10;PAYMENT
C429804587;4449.8;USD;2026-02-02;PAYMENT
C1691858720;663.34;USD;2026-02-20;PAYMENT
C1538511917;4043.76;USD;2026-10-11;PAYMENT
C46259342;15350.84;USD;2026-09-17;PAYMENT
C1316001196;11917.23;USD;2026-02-25;PAYMENT
C699871906;14145.51;USD;2026-04-29;PAYMENT
C1365711624;28301.88;USD;2026-05-24;PAYMENT
C291651850;6976.97;USD;2026-10-04;PAYMENT
C1658785779;19572.25;USD;2026-10-08;PAYMENT
C1659435106;17389.94;USD;2026-05-08;PAYMENT
C1011481270;12123.91;USD;2026-10-30;PAYMENT
C1951500432;20007.91;USD;2026-04-19;PAYMENT
C1061018585;18389.77;USD;2026-02-26;PAYMENT
C1814908102;5947.8;USD;2026-05-02;PAYMENT
C1630841930;804.16;USD;2026-04-24;PAYMENT
C1907467420;14711.9;USD;2026-09-17;PAYMENT
C930317866;2407.47;USD;2026-09-13;PAYMENT
C1486553742;2074.51;USD;2026-07-24;PAYMENT
C167693809;5711.01;USD;2026-11-20;PAYMENT
C990870941;21897.3;USD;2026-12-31;PAYMENT
C1552179791;5462.01;USD;2026-02-09;PAYMENT
C589309113;2185.54;USD;2026-01-11;PAYMENT
C708926121;5655.43;USD;2026-01-05;DEBIT
C1406004470;727.94;USD;2026-05-25;PAYMENT
C1655955258;7868.9;USD;2026-08-20;PAYMENT
C2115087165;4029.56;USD;2026-04-30;PAYMENT
C596779307;2637.07;USD;2026-02-27;DEBIT
C1531175283;3129.06;USD;2026-01-30;PAYMENT
C1415545023;6899.83;USD;2026-04-21;PAYMENT
C586831282;38366.56;USD;2026-08-13;CASH_IN
C1298557761;6778.32;USD;2026-11-18;PAYMENT
C821342630;96015.94;USD;2026-05-25;CASH_IN
C1079190991;2304.2;USD;2026-01-17;PAYMENT
C2042884127;5575.09;USD;2026-01-09;PAYMENT
C889928215;1667.88;USD;2026-10-23;PAYMENT
C1721576219;24659.46;USD;2026-04-09;PAYMENT
C514453513;221557.88;USD;2026-04-14;CASH_IN
C1565713391;1117.17;USD;2026-03-17;PAYMENT
C1430207342;7731.23;USD;2026-07-13;PAYMENT
C1312843412;69490.69;USD;2026-04-21;CASH_OUT
C1522119751;5437.85;USD;2026-11-23;PAYMENT
C1334618867;3984.3;USD;2026-02-16;PAYMENT
C364480205;5630.13;USD;2026-12-08;PAYMENT
C1103505488;3399.78;USD;2026-10-28;PAYMENT
C847606512;7883.75;USD;2026-01-25;PAYMENT
C401891515;635.55;USD;2026-01-16;PAYMENT
C2099932844;2248.26;USD;2026-07-30;PAYMENT
C739210872;9261.94;USD;2026-12-08;PAYMENT
C1789282489;9614.73;USD;2026-07-18;PAYMENT
C1949126165;30308.45;USD;2026-11-15;CASH_OUT
C143295000;1012.84;USD;2026-05-11;PAYMENT
C1097069005;6534.05;USD;2026-06-28;PAYMENT
C65438140;9460.66;USD;2026-02-20;PAYMENT
C37400149;2552.79;USD;2026-04-22;PAYMENT
C1745608181;5912.4;USD;2026-06-14;PAYMENT
C763610533;8009.83;USD;2026-02-22;PAYMENT
C2114270481;8625.97;USD;2026-11-26;PAYMENT
C1405055124;244964.08;USD;2026-03-06;TRANSFER
C653337757;5663.87;USD;2026-09-30;PAYMENT
C10915321;1892.34;USD;2026-06-07;PAYMENT
C131037934;561.01;USD;2026-12-14;PAYMENT
C454440929;3218.06;USD;2026-04-15;PAYMENT
C1685134322;9731.47;USD;2026-11-26;PAYMENT
C1008608255;4018.12;USD;2026-01-26;PAYMENT
C1613332278;6376.99;USD;2026-10-28;PAYMENT
C1455177644;5983.88;USD;2026-11-07;PAYMENT
C732189840;280.59;USD;2026-04-18;PAYMENT
C8996952;5263.67;USD;2026-06-28;PAYMENT
C1937693946;176370.68;USD;2026-02-18;CASH_IN
C1053744929;62783.13;USD;2026-12-27;CASH_IN
C1959758632;90956.1;USD;2026-09-27;CASH_IN
C918899286;120556.62;USD;2026-05-29;CASH_IN
C861522296;475857.13;USD;2026-04-02;CASH_IN
C2074492901;239510.08;USD;2026-12-17;CASH_IN
C1933077874;50938.65;USD;2026-01-25;CASH_IN
C1865617081;288438.0;USD;2026-06-10;CASH_IN
C308021294;10349.31;USD;2026-09-18;PAYMENT
C1756160273;7672.12;USD;2026-05-15;PAYMENT
C1844579038;1203.13;USD;2026-11-25;PAYMENT
C1074844820;1635.86;USD;2026-06-17;PAYMENT
C1229184766;5072.52;USD;2026-06-09;PAYMENT
C404586280;3176.52;USD;2026-12-24;PAYMENT
C800497654;2891.7;USD;2026-01-14;PAYMENT
C2135790485;1557.98;USD;2026-01-27;PAYMENT
C877363600;19316.5;USD;2026-02-18;PAYMENT
C2042979183;8212.99;USD;2026-11-16;PAYMENT
C1904609259;5284.56;USD;2026-12-21;PAYMENT
C1971283804;16265.77;USD;2026-01-11;PAYMENT
C1735330400;14054.64;USD;2026-06-20;PAYMENT
C1398508580;11334.96;USD;2026-08-10;PAYMENT
C1438000681;12445.65;USD;2026-11-07;PAYMENT
C98974893;42.0;USD;2026-04-16;PAYMENT
C54134077;10685.2;USD;2026-08-14;PAYMENT
C546446235;5778.99;USD;2026-06-08;PAYMENT
C1537689020;7366.3;USD;2026-11-02;PAYMENT
C1437983537;10810.73;USD;2026-09-09;PAYMENT
C23053378;5935.34;USD;2026-07-31;PAYMENT
C1164622694;8539.76;USD;2026-12-01;PAYMENT
C2107706203;1703.38;USD;2026-09-15;DEBIT
C564086167;7566.04;USD;2026-05-01;PAYMENT
C773238925;186.33;USD;2026-05-28;PAYMENT
C7395550;10425.95;USD;2026-05-06;PAYMENT
C1499418021;4764.33;USD;2026-03-23;PAYMENT
C1082528716;9632.45;USD;2026-05-12;PAYMENT
C298724898;1573.42;USD;2026-03-22;PAYMENT
C332244937;9125.93;USD;2026-11-07;PAYMENT
C989440614;119352.09;USD;2026-06-19;TRANSFER
C1997625595;221452.04;USD;2026-07-30;TRANSFER
C152848959;354832.51;USD;2026-08-11;TRANSFER
C1657842786;3677.29;USD;2026-02-04;PAYMENT
C1747371038;16749.98;USD;2026-07-22;PAYMENT
C1691629865;10142.56;USD;2026-03-19;PAYMENT
C1132379993;182385.22;USD;2026-11-04;TRANSFER
C1103666479;4448.53;USD;2026-05-20;PAYMENT
C761863997;58408.09;USD;2026-09-03;CASH_IN
C467401150;141.87;USD;2026-01-01;PAYMENT
C497479191;793.64;USD;2026-03-21;PAYMENT
C1015122628;98247.27;USD;2026-04-24;CASH_OUT
C1533662221;7315.54;USD;2026-12-14;PAYMENT
C368153528;3599.77;USD;2026-07-31;PAYMENT
C810196347;6831.38;USD;2026-03-01;PAYMENT
C1921553024;2419.45;USD;2026-04-13;PAYMENT
C78265654;94740.26;USD;2026-12-24;CASH_OUT
C47268007;6577.3;USD;2026-09-27;PAYMENT
C715289224;12429.59;USD;2026-02-20;PAYMENT
C2011695710;6522.37;USD;2026-01-21;DEBIT
C495857386;12762.36;USD;2026-05-29;PAYMENT
C2124731287;11287.39;USD;2026-08-19;PAYMENT
C624693846;10884.19;USD;2026-09-23;PAYMENT
C1346354118;1592.5;USD;2026-12-07;PAYMENT
C278879704;15751.26;USD;2026-12-07;PAYMENT
C1244815033;351.26;USD;2026-04-09;PAYMENT
C1475759966;3734.21;USD;2026-02-10;PAYMENT
C423711439;8403.66;USD;2026-08-27;PAYMENT
C741390111;9945.01;USD;2026-07-11;PAYMENT
C247795540;12491.01;USD;2026-07-12;PAYMENT
C584501954;7889.84;USD;2026-01-14;PAYMENT
C374646930;5169.09;USD;2026-04-24;PAYMENT
C828610686;13496.51;USD;2026-01-27;PAYMENT
C1596144422;3548.72;USD;2026-09-03;DEBIT
C1157199772;9273.52;USD;2026-08-15;PAYMENT
C99132505;4522.66;USD;2026-06-03;PAYMENT
C1285463992;997.34;USD;2026-10-19;PAYMENT
C1075082007;3041.43;USD;2026-07-18;PAYMENT
C424944647;698.41;USD;2026-10-03;PAYMENT
C209360767;7269.74;USD;2026-06-07;PAYMENT
C1837533591;8329.3;USD;2026-10-13;PAYMENT
C1956746660;2312.71;USD;2026-07-21;PAYMENT
C799260198;7550.29;USD;2026-07-26;PAYMENT
C989033734;17396.31;USD;2026-11-16;PAYMENT
C2081269248;3876.42;USD;2026-08-11;PAYMENT
C565079667;3835.42;USD;2026-03-14;PAYMENT
C357653585;18792.11;USD;2026-08-16;PAYMENT
C1688770224;27.55;USD;2026-09-15;PAYMENT
C296234255;218753.79;USD;2026-09-09;CASH_IN
C450589816;42963.87;USD;2026-09-01;CASH_IN
C988179589;92184.04;USD;2026-01-22;CASH_IN
C378814088;669936.4;USD;2026-01-26;CASH_IN
C1174714624;43198.52;USD;2026-02-23;CASH_IN
C121466124;171683.57;USD;2026-06-06;CASH_IN
C238467882;34784.78;USD;2026-07-21;CASH_IN
C962700314;521419.58;USD;2026-06-13;CASH_IN
C1515116175;209859.04;USD;2026-10-01;CASH_IN
C913806791;61650.32;USD;2026-03-27;CASH_IN
C220432328;235362.23;USD;2026-04-16;CASH_IN
C961983234;327686.42;USD;2026-10-05;CASH_IN
C352378889;348463.93;USD;2026-09-06;CASH_IN
C533956291;137209.38;USD;2026-11-29;CASH_IN
C249515830;279846.24;USD;2026-10-06;CASH_IN
C43856716;159270.52;USD;2026-01-15;CASH_IN
C269458366;19872.97;USD;2026-09-18;CASH_IN
C334099170;203283.36;USD;2026-03-10;CASH_IN
C1731967318;37475.31;USD;2026-06-20;CASH_IN
C215478702;151764.65;USD;2026-11-24;CASH_IN
C1625901537;72311.62;USD;2026-10-02;CASH_IN
C1011599868;198443.49;USD;2026-06-21;CASH_IN
C109065770;532111.14;USD;2026-07-20;CASH_IN
C896134613;839300.36;USD;2026-09-07;CASH_IN
C526720216;11436.9;USD;2026-09-27;CASH_IN
C2097361633;37554.62;USD;2026-10-14;CASH_IN
C2050320909;33499.16;USD;2026-10-20;CASH_IN
C13117403;283308.0;USD;2026-12-19;CASH_IN
C930900166;147844.59;USD;2026-09-17;CASH_IN
C1401737458;65525.9;USD;2026-06-09;CASH_IN
C37268876;10844.67;USD;2026-11-28;CASH_IN
C1125098735;455440.65;USD;2026-09-10;CASH_IN
C392289808;135327.21;USD;2026-08-07;CASH_IN
C585074510;211094.41;USD;2026-12-04;CASH_IN
C1699486292;189595.83;USD;2026-09-25;CASH_IN
C1541075662;66413.56;USD;2026-01-23;CASH_IN
C1121072891;4552.47;USD;2026-01-08;PAYMENT
C435297131;1285.04;USD;2026-10-06;DEBIT
C355649049;7627.89;USD;2026-01-31;PAYMENT
C324579982;846.91;USD;2026-02-26;PAYMENT
C435803541;206336.47;USD;2026-12-23;TRANSFER
C2112135199;689.85;USD;2026-07-13;PAYMENT
C2005706991;9837.13;USD;2026-10-24;DEBIT
C546217718;9463.48;USD;2026-10-24;PAYMENT
C639467920;6456.26;USD;2026-08-26;PAYMENT
C1625939772;96833.52;USD;2026-07-19;CASH_OUT
C151515831;1146.72;USD;2026-08-05;PAYMENT
C1400582895;13812.23;USD;2026-12-27;PAYMENT
C1264701638;332573.12;USD;2026-09-27;CASH_OUT
C1870749311;13812.46;USD;2026-01-24;PAYMENT
C810262298;6159.72;USD;2026-07-02;DEBIT
C1969856053;11711.1;USD;2026-06-18;DEBIT
C276714561;5881.78;USD;2026-11-05;PAYMENT
C641030345;1461.06;USD;2026-11-04;PAYMENT
C2108318195;4242.85;USD;2026-08-17;DEBIT
C1647402786;2724.24;USD;2026-01-13;PAYMENT
C1458748394;2344.79;USD;2026-02-02;DEBIT
C2029645118;8525.08;USD;2026-12-01;PAYMENT
C185164978;15640.06;USD;2026-07-31;PAYMENT
C2134915053;1533.55;USD;2026-07-06;DEBIT
C619241052;3256.43;USD;2026-02-22;DEBIT
C1677984391;4591.98;USD;2026-07-31;PAYMENT
C1871312485;5567.55;USD;2026-01-16;PAYMENT
C1227224309;4213.36;USD;2026-09-07;PAYMENT
C977522995;3970.45;USD;2026-11-09;PAYMENT
C1596653154;4497.03;USD;2026-12-11;DEBIT
C211199210;301706.01;USD;2026-11-09;TRANSFER
C678962690;3065.41;USD;2026-08-14;PAYMENT
C1745903324;229316.19;USD;2026-04-06;TRANSFER
C1360533184;1898.84;USD;2026-05-01;DEBIT
C951677655;652.67;USD;2026-10-14;PAYMENT
C959834536;1795.14;USD;2026-07-29;PAYMENT
C1532409428;5088.99;USD;2026-06-18;PAYMENT
C1396851684;9305.93;USD;2026-07-20;PAYMENT
C1191874608;498178.68;USD;2026-07-12;TRANSFER
C1725266971;1897.66;USD;2026-03-02;PAYMENT
C223975178;1033.44;USD;2026-07-29;PAYMENT
C1404669942;1252.27;USD;2026-04-02;PAYMENT
C2144334265;4911.89;USD;2026-03-07;PAYMENT
C1991094835;9755.38;USD;2026-02-01;DEBIT
C906448455;300932.58;USD;2026-04-02;TRANSFER
C910504711;47940.14;USD;2026-02-19;TRANSFER
C2110558717;118365.47;USD;2026-10-25;TRANSFER
C1726715997;16626.81;USD;2026-06-23;TRANSFER
C1787987889;96757.4;USD;2026-05-26;TRANSFER
C1968196847;297448.33;USD;2026-05-12;TRANSFER
C1821010113;287509.05;USD;2026-06-20;TRANSFER
C1444494461;1212719.61;USD;2026-09-28;TRANSFER
C684230144;210650.2;USD;2026-04-08;TRANSFER
C1602785474;1636507.63;USD;2026-01-10;TRANSFER
C1618683794;651387.84;USD;2026-12-02;TRANSFER
C2141066548;548288.31;USD;2026-05-18;TRANSFER
C327840833;2107293.71;USD;2026-06-13;TRANSFER
C136312946;1918461.7;USD;2026-11-07;TRANSFER
C828447060;291753.7;USD;2026-10-16;TRANSFER
C1046056441;556542.19;USD;2026-03-19;TRANSFER
C2117193231;588.33;USD;2026-05-08;DEBIT
C161113555;3559.49;USD;2026-08-22;PAYMENT
C1120670624;2488.09;USD;2026-05-02;PAYMENT
C1746117425;353.9;USD;2026-05-10;PAYMENT
C967531000;8440.86;USD;2026-03-20;PAYMENT
C286658790;9160.94;USD;2026-02-23;PAYMENT
C701724503;11063.08;USD;2026-03-30;PAYMENT
C634156144;18392.23;USD;2026-05-04;PAYMENT
C2041996211;2357.63;USD;2026-07-05;PAYMENT
C1562950869;5157.05;USD;2026-08-07;PAYMENT
C845388562;5746.44;USD;2026-10-28;PAYMENT
C948424584;5607.36;USD;2026-05-22;PAYMENT
C2027701910;6360.79;USD;2026-10-19;PAYMENT
C1448277333;67200.07;USD;2026-01-09;CASH_IN
C1340086277;2453.34;USD;2026-01-03;PAYMENT
C2034975583;79.26;USD;2026-12-24;PAYMENT
C2006842965;3758.16;USD;2026-12-24;PAYMENT
C289711450;24495.45;USD;2026-04-06;PAYMENT
C648358364;1284.49;USD;2026-02-10;PAYMENT
C310792845;3283.87;USD;2026-10-10;PAYMENT
C866529530;42136.28;USD;2026-03-28;TRANSFER
C2002097394;27008.84;USD;2026-11-10;TRANSFER
C1466413743;331545.25;USD;2026-01-01;TRANSFER
C2065886345;42529.28;USD;2026-11-26;TRANSFER
C2030121719;252129.73;USD;2026-03-24;TRANSFER
C573102881;473469.94;USD;2026-05-02;TRANSFER
C1219553025;2317408.88;USD;2026-07-27;TRANSFER
C605686842;864389.49;USD;2026-04-09;TRANSFER
C1417413828;276094.92;USD;2026-03-20;TRANSFER
C820587705;132355.33;USD;2026-12-04;TRANSFER
C2142129482;169106.97;USD;2026-06-05;TRANSFER
C195163481;2604219.11;USD;2026-08-16;TRANSFER
C1062181581;249740.75;USD;2026-08-29;TRANSFER
C1186657657;7977.96;USD;2026-03-19;PAYMENT
C1333529571;7848.22;USD;2026-04-24;PAYMENT
C489047267;7625.73;USD;2026-05-13;PAYMENT
C1613514326;3499.43;USD;2026-10-31;PAYMENT
C1884422865;642.26;USD;2026-04-22;DEBIT
C1011104118;41295.56;USD;2026-04-30;CASH_OUT
C1046009438;13576.03;USD;2026-09-14;CASH_OUT
C62739928;29572.74;USD;2026-11-18;CASH_OUT
C1671007220;53569.21;USD;2026-04-25;CASH_OUT
C2114687352;139247.62;USD;2026-02-06;CASH_OUT
C102318785;60360.45;USD;2026-01-07;CASH_OUT
C1868809295;161795.9;USD;2026-06-04;CASH_OUT
C1082795132;607537.17;USD;2026-07-10;CASH_OUT
C1655242052;254399.35;USD;2026-03-23;CASH_OUT
C778806426;427823.47;USD;2026-05-04;CASH_OUT
C1599823012;16662.21;USD;2026-12-15;CASH_OUT
C1323514615;173570.67;USD;2026-10-27;CASH_OUT
C1795468466;54684.17;USD;2026-05-10;CASH_OUT
C406358588;87963.9;USD;2026-09-30;CASH_OUT
C486759395;565349.9;USD;2026-07-21;CASH_OUT
C1247866422;94527.39;USD;2026-03-01;CASH_OUT
C80722676;315552.62;USD;2026-11-28;CASH_OUT
C1492822331;48169.69;USD;2026-10-11;CASH_OUT
C1596009860;118753.07;USD;2026-08-29;CASH_OUT
C310212872;106705.8;USD;2026-03-13;CASH_OUT
C1805412777;328967.35;USD;2026-10-06;CASH_OUT
C1713546896;55855.58;USD;2026-08-16;CASH_OUT
C817490653;370751.08;USD;2026-06-22;CASH_OUT
C1232433403;49177.38;USD;2026-12-29;CASH_OUT
C1093441885;63557.19;USD;2026-05-05;CASH_OUT
C843686350;33663.22;USD;2026-08-11;CASH_OUT
C1306085976;20986.8;USD;2026-12-24;CASH_OUT
C793319856;301680.88;USD;2026-09-21;CASH_OUT
C176851829;9320.15;USD;2026-09-10;CASH_OUT
C1974606907;241488.05;USD;2026-07-01;CASH_OUT
C1925059423;60850.8;USD;2026-10-05;CASH_OUT
C358420513;476934.35;USD;2026-07-19;CASH_OUT
C1272115420;598674.03;USD;2026-02-28;CASH_OUT
C778337881;135357.16;USD;2026-06-10;CASH_OUT
C742568993;422125.99;USD;2026-03-10;CASH_OUT
C1373861264;57643.24;USD;2026-07-04;CASH_OUT
C233519968;11261.67;USD;2026-07-12;PAYMENT
C967460257;416106.78;USD;2026-07-15;TRANSFER
C1940912369;4447.55;USD;2026-08-17;PAYMENT
C669700766;25071.46;USD;2026-02-28;TRANSFER
C1275464847;25071.46;USD;2026-10-15;CASH_OUT
C1080167822;3239.95;USD;2026-02-07;PAYMENT
C1236303587;10286.48;USD;2026-08-01;PAYMENT
C1710228600;2011.81;USD;2026-10-31;PAYMENT
C1856589162;9520.02;USD;2026-04-15;PAYMENT
C1300132917;4273.56;USD;2026-03-15;PAYMENT
C1853422837;26844.84;USD;2026-12-06;CASH_OUT
C91220956;634.41;USD;2026-09-22;PAYMENT
C8197402;58516.68;USD;2026-11-04;CASH_OUT
C692838068;5077.6;USD;2026-09-29;PAYMENT
C528877978;4471.34;USD;2026-03-10;PAYMENT
C15910024;6525.58;USD;2026-11-06;PAYMENT
C2076829355;12749.19;USD;2026-08-14;PAYMENT
C1112075608;7652.07;USD;2026-06-07;PAYMENT
C1164241227;450465.15;USD;2026-09-30;CASH_OUT
C1414744767;17540.66;USD;2026-07-13;PAYMENT
C1164394344;2673.64;USD;2026-01-17;CASH_IN
C665565246;4215.08;USD;2026-10-31;PAYMENT
C438228197;3468.74;USD;2026-06-30;PAYMENT
C476973576;244.09;USD;2026-08-31;PAYMENT
C32496853;137.88;USD;2026-12-29;PAYMENT
C2062667107;7155.31;USD;2026-11-27;PAYMENT
C1009218257;2432.88;USD;2026-10-01;PAYMENT
C1128158063;9021.44;USD;2026-11-22;PAYMENT
C262815725;4476.2;USD;2026-11-30;PAYMENT
C159917166;14546.65;USD;2026-08-26;PAYMENT
C1012552887;272709.33;USD;2026-01-25;TRANSFER
C1643299824;7669.42;USD;2026-07-04;PAYMENT
C1098568947;14750.26;USD;2026-03-02;CASH_OUT
C795594631;107421.26;USD;2026-05-10;CASH_OUT
C1492219097;36448.64;USD;2026-03-31;CASH_OUT
C2026371507;12939.66;USD;2026-12-01;CASH_OUT
C1871542036;198137.4;USD;2026-10-11;CASH_OUT
C510368405;112193.65;USD;2026-11-02;CASH_OUT
C1299145277;40030.78;USD;2026-03-31;CASH_OUT
C178393154;207283.84;USD;2026-12-25;CASH_OUT
C244577237;141648.13;USD;2026-07-17;CASH_OUT
C1290698656;361980.67;USD;2026-03-08;CASH_OUT
C2049348234;614317.64;USD;2026-04-28;CASH_OUT
C1612496268;233255.73;USD;2026-11-06;CASH_OUT
C1904273153;1420.96;USD;2026-06-21;PAYMENT
C13692003;132842.64;USD;2026-08-15;CASH_OUT
C94748968;4881.52;USD;2026-09-10;PAYMENT
C1497558532;14403.17;USD;2026-08-19;PAYMENT
C1970377948;4843.76;USD;2026-10-28;PAYMENT
C351970188;7143.2;USD;2026-02-19;PAYMENT
C115086468;2279.65;USD;2026-08-18;PAYMENT
C800456240;2571.49;USD;2026-05-14;PAYMENT
C594916129;2873.37;USD;2026-07-21;PAYMENT
C1533972343;7394.33;USD;2026-11-04;PAYMENT
C1329897103;21902.51;USD;2026-01-31;PAYMENT
C1848163207;1730.16;USD;2026-02-15;PAYMENT
C1923810797;11491.76;USD;2026-01-18;PAYMENT
C205278236;14204.94;USD;2026-06-23;PAYMENT
C1031586763;14432.6;USD;2026-07-30;PAYMENT
C1835841364;2501.21;USD;2026-04-16;PAYMENT
C809822663;27845.63;USD;2026-01-09;PAYMENT
C1225353990;900.37;USD;2026-08-16;PAYMENT
C1560670039;28147.47;USD;2026-03-11;PAYMENT
C602858680;3782.98;USD;2026-07-30;PAYMENT
C1519911160;4828.64;USD;2026-09-21;PAYMENT
C1075996552;6540.9;USD;2026-09-10;PAYMENT
C1532800776;21840.26;USD;2026-08-08;PAYMENT
C1887466020;5805.93;USD;2026-04-03;PAYMENT
C1074630954;5018.24;USD;2026-07-18;PAYMENT
C2056566350;1066.91;USD;2026-11-03;PAYMENT
C306674056;1902.02;USD;2026-07-04;PAYMENT
C1943444495;1982.04;USD;2026-05-14;PAYMENT
C486662053;7020.05;USD;2026-11-14;PAYMENT
C222300483;11488.23;USD;2026-09-11;PAYMENT
C838800272;1253.6;USD;2026-06-22;PAYMENT
C2015007762;10183.1;USD;2026-12-31;PAYMENT
C333879495;146534.96;USD;2026-01-17;CASH_OUT
C183304529;5616.1;USD;2026-05-09;PAYMENT
C521331027;5272.81;USD;2026-12-11;PAYMENT
C1511004956;236343.99;USD;2026-01-09;TRANSFER
C559998250;86401.93;USD;2026-09-20;TRANSFER
C703627308;3923.32;USD;2026-05-14;PAYMENT
C1626529981;289326.88;USD;2026-04-05;CASH_OUT
C1184694332;4444.35;USD;2026-09-24;DEBIT
C1799424291;5323.28;USD;2026-02-07;PAYMENT
C540923243;2141.82;USD;2026-02-11;PAYMENT
C1835316563;328.07;USD;2026-03-19;PAYMENT
C490630452;1439.72;USD;2026-01-24;PAYMENT
C648630181;4416.74;USD;2026-08-12;PAYMENT
C678680178;84051.0;USD;2026-09-15;CASH_OUT
C1002911155;1246.74;USD;2026-11-19;PAYMENT
C1124317168;1527.08;USD;2026-01-03;PAYMENT
C2006835220;38829.9;USD;2026-01-26;TRANSFER
C1547817015;749.26;USD;2026-12-16;PAYMENT
C1590129041;2560.3;USD;2026-07-26;PAYMENT
C340789130;383736.31;USD;2026-02-07;TRANSFER
C208184824;917.38;USD;2026-12-30;DEBIT
C1774589469;6905.9;USD;2026-03-17;PAYMENT
C773296871;3611.72;USD;2026-09-25;PAYMENT
C1052127672;8949.54;USD;2026-04-13;PAYMENT
C1811880447;2193.94;USD;2026-02-01;PAYMENT
C1314228008;9479.66;USD;2026-10-02;PAYMENT
C1299126654;10757.7;USD;2026-01-05;PAYMENT
C1692523793;6259.18;USD;2026-06-29;PAYMENT
C1771687225;7003.44;USD;2026-10-23;PAYMENT
C2128195220;6872.19;USD;2026-05-05;PAYMENT
C1095203437;911.27;USD;2026-04-12;PAYMENT
C824357143;7694.63;USD;2026-03-28;PAYMENT
C698498109;11353.99;USD;2026-12-25;PAYMENT
C1877240674;6683.73;USD;2026-10-14;PAYMENT
C1642356615;4261.17;USD;2026-12-04;PAYMENT
C812168041;6146.81;USD;2026-09-30;PAYMENT
C1418851979;4479.63;USD;2026-12-23;DEBIT
C1936375962;144659.77;USD;2026-08-17;CASH_OUT
C116184677;53094.17;USD;2026-12-03;CASH_OUT
C1161382705;43721.1;USD;2026-07-26;CASH_OUT
C516413619;119537.32;USD;2026-03-25;CASH_OUT
C990684641;33349.84;USD;2026-06-20;CASH_OUT
C1538462491;335979.26;USD;2026-12-05;CASH_OUT
C1423752095;183842.53;USD;2026-12-19;CASH_OUT
C1962865655;286737.98;USD;2026-02-23;CASH_OUT
C704869156;472609.82;USD;2026-09-04;CASH_OUT
C1777043124;271982.1;USD;2026-05-05;CASH_OUT
C1482344533;154611.64;USD;2026-07-23;CASH_OUT
C1538849250;125275.0;USD;2026-09-07;CASH_OUT
C1788034018;443200.31;USD;2026-07-26;CASH_OUT
C1601756706;256481.43;USD;2026-03-24;CASH_OUT
C1366212088;236277.01;USD;2026-05-23;CASH_OUT
C1300576734;7071.77;USD;2026-08-03;PAYMENT
C657069980;6511.48;USD;2026-10-16;PAYMENT
C1730182538;8592.89;USD;2026-09-06;PAYMENT
C2083154356;2356.99;USD;2026-08-30;DEBIT
C1687087217;7363.65;USD;2026-11-10;PAYMENT
